impd,date,year,gear,spp,tl,aged,age
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,90,0,
MISL,9/28/2017,2017,EF,Bluegill,95,0,
MISL,9/28/2017,2017,EF,Bluegill,96,0,
MISL,9/28/2017,2017,EF,Bluegill,97,0,
MISL,9/28/2017,2017,EF,Bluegill,98,0,
MISL,9/28/2017,2017,EF,Bluegill,98,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,100,0,
MISL,9/28/2017,2017,EF,Bluegill,103,0,
MISL,9/28/2017,2017,EF,Bluegill,104,0,
MISL,9/28/2017,2017,EF,Bluegill,105,0,
MISL,9/28/2017,2017,EF,Bluegill,106,0,
MISL,9/28/2017,2017,EF,Bluegill,107,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,108,0,
MISL,9/28/2017,2017,EF,Bluegill,109,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,110,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,112,0,
MISL,9/28/2017,2017,EF,Bluegill,114,0,
MISL,9/28/2017,2017,EF,Bluegill,115,0,
MISL,9/28/2017,2017,EF,Bluegill,117,0,
MISL,9/28/2017,2017,EF,Bluegill,117,0,
MISL,9/28/2017,2017,EF,Bluegill,117,0,
MISL,9/28/2017,2017,EF,Bluegill,118,0,
MISL,9/28/2017,2017,EF,Bluegill,118,0,
MISL,9/28/2017,2017,EF,Bluegill,118,0,
MISL,9/28/2017,2017,EF,Bluegill,118,0,
MISL,9/28/2017,2017,EF,Bluegill,119,0,
MISL,9/28/2017,2017,EF,Bluegill,119,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,120,0,
MISL,9/28/2017,2017,EF,Bluegill,121,0,
MISL,9/28/2017,2017,EF,Bluegill,121,0,
MISL,9/28/2017,2017,EF,Bluegill,121,0,
MISL,9/28/2017,2017,EF,Bluegill,122,0,
MISL,9/28/2017,2017,EF,Bluegill,123,0,
MISL,9/28/2017,2017,EF,Bluegill,123,0,
MISL,9/28/2017,2017,EF,Bluegill,124,0,
MISL,9/28/2017,2017,EF,Bluegill,124,0,
MISL,9/28/2017,2017,EF,Bluegill,125,0,
MISL,9/28/2017,2017,EF,Bluegill,125,0,
MISL,9/28/2017,2017,EF,Bluegill,125,0,
MISL,9/28/2017,2017,EF,Bluegill,126,0,
MISL,9/28/2017,2017,EF,Bluegill,126,0,
MISL,9/28/2017,2017,EF,Bluegill,126,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,127,0,
MISL,9/28/2017,2017,EF,Bluegill,128,0,
MISL,9/28/2017,2017,EF,Bluegill,128,0,
MISL,9/28/2017,2017,EF,Bluegill,128,0,
MISL,9/28/2017,2017,EF,Bluegill,128,0,
MISL,9/28/2017,2017,EF,Bluegill,129,0,
MISL,9/28/2017,2017,EF,Bluegill,129,0,
MISL,9/28/2017,2017,EF,Bluegill,129,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
